rms_mean,rms_var,rms_skew,rms_kurtosis,centroid_mean,centroid_var,centroid_skew,centroid_kurtosis,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,tempo,num_beats,dynamic_range,rms_variability,flatness_mean,flatness_var,flatness_skew,flatness_kurtosis,onset_mean,onset_var,onset_skew,onset_kurtosis,tonnetz_mean,tonnetz_var,chroma_1_mean,chroma_1_var,chroma_2_mean,chroma_2_var,chroma_3_mean,chroma_3_var,chroma_4_mean,chroma_4_var,chroma_5_mean,chroma_5_var,chroma_6_mean,chroma_6_var,chroma_7_mean,chroma_7_var,chroma_8_mean,chroma_8_var,chroma_9_mean,chroma_9_var,chroma_10_mean,chroma_10_var,chroma_11_mean,chroma_11_var,chroma_12_mean,chroma_12_var,mfcc_1_mean,mfcc_1_var,mfcc_delta_1_mean,mfcc_delta_1_var,mfcc_2_mean,mfcc_2_var,mfcc_delta_2_mean,mfcc_delta_2_var,mfcc_3_mean,mfcc_3_var,mfcc_delta_3_mean,mfcc_delta_3_var,mfcc_4_mean,mfcc_4_var,mfcc_delta_4_mean,mfcc_delta_4_var,mfcc_5_mean,mfcc_5_var,mfcc_delta_5_mean,mfcc_delta_5_var,mfcc_6_mean,mfcc_6_var,mfcc_delta_6_mean,mfcc_delta_6_var,mfcc_7_mean,mfcc_7_var,mfcc_delta_7_mean,mfcc_delta_7_var,mfcc_8_mean,mfcc_8_var,mfcc_delta_8_mean,mfcc_delta_8_var,mfcc_9_mean,mfcc_9_var,mfcc_delta_9_mean,mfcc_delta_9_var,mfcc_10_mean,mfcc_10_var,mfcc_delta_10_mean,mfcc_delta_10_var,mfcc_11_mean,mfcc_11_var,mfcc_delta_11_mean,mfcc_delta_11_var,mfcc_12_mean,mfcc_12_var,mfcc_delta_12_mean,mfcc_delta_12_var,mfcc_13_mean,mfcc_13_var,mfcc_delta_13_mean,mfcc_delta_13_var,label,filename,chunk_id
0.117228016,0.005101583,1.7852137,4.367738,1178.1489325861855,208743.27425998947,0.6170964893574553,-0.05415877226718191,1564.0273066041248,59057.42073034475,2428.8655598958335,964068.8810580306,0.05379457826967592,0.001857491181997278,99.38401442307692,8,0.40602201223373413,0.6092857718467712,0.00045651323,4.6116023e-07,8.47339,93.22469,1.5581357,4.0371275,2.2761488,5.08549,-0.018807917866609885,0.013476228532237403,0.42583466,0.14107789,0.23227939,0.052622583,0.20713216,0.07065939,0.28469184,0.09324837,0.3249439,0.10294185,0.440397,0.16696218,0.32579148,0.10907272,0.31293616,0.08225365,0.3146046,0.047137734,0.49111226,0.15326461,0.20736553,0.040711217,0.22544554,0.06711382,-234.58005,6619.657,0.39899838,146.3157,130.7989,764.73596,-0.34249288,18.721594,2.234406,786.9343,-0.18057883,20.908287,54.623363,314.22424,0.057541076,4.5785837,8.265207,256.66116,-0.11425142,4.2769976,12.154292,158.09361,0.107080035,3.7438672,2.1050692,74.130035,-0.047665615,1.7102545,-2.2220492,157.12967,0.08068201,2.092456,-18.302988,133.99124,-0.0011211833,3.1240482,16.260696,95.7128,0.09056911,1.9416755,4.878846,169.28792,0.047876325,1.6453696,2.5796254,74.459045,0.0036534027,1.4984719,8.367207,77.99484,0.028098097,1.128461,0,blues_blues.00022.wav,4
0.12918632,0.003909249,0.43826213,-0.5608983,1284.6640694701248,482769.507409161,0.9784705540307416,0.27821615634022656,1507.7772838116057,64931.07072384985,2296.4762369791665,1687322.4770857228,0.07081660517939815,0.004114116533098561,95.703125,6,0.2588191032409668,0.48398301005363464,0.00046221312,3.2315714e-07,3.1685307,11.916364,1.609847,3.5519166,2.2651212,5.7152777,-0.011967173207298435,0.011866218531164732,0.24788727,0.08512158,0.17504774,0.04484993,0.18749714,0.06744288,0.25751376,0.10065509,0.23275541,0.05344953,0.39063156,0.15117176,0.34023395,0.069742136,0.39355507,0.12340964,0.38176057,0.100149594,0.38484272,0.10015745,0.40161136,0.103709824,0.28744587,0.09407398,-219.71756,7049.7715,-1.0227828,194.7891,132.72263,1470.0807,0.075013794,40.029556,-0.8500189,1246.3292,0.53251034,31.886116,55.53267,476.98358,-0.025961928,7.003983,3.8354778,293.79556,0.20558618,4.8056273,18.915077,114.533966,-0.031297896,4.7402005,4.554694,77.82993,0.029236343,2.8911037,4.4847016,72.563835,0.06429556,3.0615847,-12.819426,131.72984,0.06848279,3.3634431,19.099009,91.579865,-0.03979674,1.6683782,1.1491454,102.15077,0.03525893,2.73736,-5.455837,63.506157,0.051352337,2.073856,3.4993274,41.363823,-0.06362153,1.1015584,0,blues_blues.00022.wav,5
0.09044742,0.0010496149,0.39070567,-0.42963862,1224.6669482240561,125812.45572508046,1.6970987228973267,1.9834951264202534,1496.1661192573044,29979.154639042037,2678.142293294271,487467.5979951605,0.05208785445601852,0.0003634352538484278,95.703125,6,0.14520268142223358,0.3581944406032562,0.00034202245,6.274582e-08,2.5150805,8.882921,1.2511606,1.1692342,1.8706622,4.20372,0.027033343597125337,0.031969581200184165,0.29749542,0.07152299,0.2774983,0.09184214,0.3103913,0.11188623,0.36423567,0.059680708,0.5991684,0.12866259,0.22787239,0.028278925,0.059979007,0.0088968165,0.13835008,0.068270504,0.19943559,0.06215258,0.20769861,0.059767775,0.32328087,0.08862447,0.5417351,0.11444514,-235.51114,1548.8123,-0.24587052,61.875957,142.57678,591.2487,-0.026433697,9.6795,-16.08857,475.45016,0.2513816,13.911375,77.25468,291.26306,-0.012235664,5.4289856,-5.2549,212.7855,0.02977278,3.3555706,12.491863,73.74139,0.090192795,1.7965715,-3.3441312,83.22163,0.12580316,1.8615819,1.4080904,47.95117,0.054060753,1.7324127,-9.564442,50.87248,0.008152264,1.1149058,-8.512801,80.73622,-0.029142989,2.2705135,-7.7215657,94.494644,-0.039378863,1.709622,-1.3964864,43.614956,0.031936344,1.3438399,-0.515031,61.660137,-0.008064603,1.376903,0,blues_blues.00027.wav,0
0.0853118,0.0026629101,0.7201268,-0.21971703,1483.0782530008528,208425.01297395708,0.17875056999477784,-1.2314304493707107,1614.0635851328611,46808.75004618465,3006.7230224609375,407691.7415764183,0.08312310112847222,0.0038193342402393442,184.5703125,10,0.21031317114830017,0.6048798561096191,0.0005848936,2.602528e-07,1.682991,2.864715,1.2971948,1.6440845,2.4628737,8.723985,0.014217992549038362,0.03628793350163407,0.56067115,0.08075194,0.2837903,0.049175017,0.22677955,0.060572334,0.22218263,0.054969102,0.41936818,0.14471628,0.3604071,0.083623216,0.26878822,0.113899894,0.17649196,0.062048286,0.17109431,0.04394209,0.16866304,0.020810477,0.35248348,0.048906397,0.68372613,0.12726761,-251.89171,4027.3545,0.123570725,91.504555,122.92235,370.27426,0.010349768,10.244561,-16.28815,1296.8446,-0.13654362,21.847267,83.02432,317.0703,0.12301024,4.718549,-1.1281697,91.70836,-0.024260266,2.4092677,11.667732,205.72955,-0.1254996,3.3482454,0.04398219,84.87954,-0.09129357,2.6160324,10.558594,65.084854,0.027307643,1.8406408,-9.528655,54.683132,-0.008510316,1.6613754,-2.9375732,83.08506,0.070900425,1.6413324,-3.9823651,51.69065,0.1051445,1.184167,-4.216526,43.827908,-0.045105554,1.6831445,0.6921284,52.44493,0.0038338106,1.3199999,0,blues_blues.00027.wav,1
0.09545268,0.0014613859,0.4211611,0.22463703,1497.0020746514795,165882.7617941478,0.6695469656152164,-0.3213435427502911,1414.9374759135592,51872.82935830052,2886.2467447916665,372337.76324325136,0.08388491030092593,0.0021412538566380045,107.666015625,8,0.1901034563779831,0.40049242973327637,0.00052973547,3.8332053e-07,3.793983,16.636097,1.4391906,1.1480868,1.6813436,4.6732397,0.003201283914204145,0.0310933099075522,0.30424044,0.08008856,0.25163436,0.06801939,0.40900257,0.12068503,0.31785142,0.093176164,0.39469296,0.16322945,0.2960221,0.09326511,0.233395,0.083798036,0.19253254,0.068161726,0.2146333,0.06642332,0.22722544,0.056670602,0.27477178,0.068694875,0.3760896,0.13009162,-216.04358,2335.109,0.16153501,57.310104,137.74464,927.31177,0.3284989,17.011026,-45.186966,827.0048,-0.11417695,16.968712,65.78923,552.0816,-0.3870667,10.054718,-4.4520755,146.12682,-0.031311326,3.2775936,6.674166,243.27496,0.09460333,5.8064785,-1.098123,133.01448,0.032306008,3.6785853,10.37935,111.42805,-0.057270512,2.4734774,-10.032271,72.75632,-0.019397683,2.2093732,0.28303152,73.327126,0.005223537,1.7876488,1.7240617,75.92529,0.045186546,2.0421698,-1.929773,49.54937,0.10506506,1.9227338,-2.012733,64.171936,-0.05206758,1.9883189,0,blues_blues.00027.wav,2
0.116805784,0.0033998268,0.6720851,-0.38326597,1052.0750193734107,53500.31351811939,0.4045244766887832,-0.4590222365941532,1366.4606566285397,29177.65227824753,2236.5620930989585,342042.79720369313,0.04045274522569445,0.0002999503947334525,92.28515625,7,0.23861002922058105,0.4991879165172577,0.00030268892,1.5629819e-07,7.6316543,78.8102,1.1372749,1.3778473,2.4467351,6.5172634,0.026894090852417517,0.05369472087220251,0.43950152,0.047218733,0.2418851,0.06597292,0.2656876,0.11276897,0.31356108,0.06746854,0.46363315,0.093349785,0.24758877,0.05407229,0.1091463,0.023354754,0.053894352,0.0041873255,0.11112412,0.01551934,0.23715131,0.06555931,0.44306502,0.057663105,0.7835422,0.08813555,-214.59154,2571.188,0.096286245,66.201614,155.0359,264.26074,-0.24931996,8.453017,-19.594551,721.364,0.14935538,13.733765,62.273228,305.07928,0.18139961,5.97317,4.4876003,201.34601,0.11903113,3.9166768,5.9278083,169.45299,0.002537639,2.1341276,-0.6983256,72.64939,0.028327037,1.9037247,1.5061219,85.49236,0.06382073,2.3246388,-7.266233,45.36896,-0.037087742,0.8829576,-13.413996,63.028774,-0.05076813,1.5295434,-2.5047903,116.33214,-0.023662342,1.9258353,-2.3670135,84.03029,-0.10903722,1.8719846,-1.5819615,62.811375,-0.006990097,1.9292023,0,blues_blues.00027.wav,3
0.09512855,0.0017871953,0.027123839,-1.0207496,1471.3549144924766,328576.8540295708,0.2647334647201026,-1.2153583686818057,1521.5881545111959,38013.4772119356,2773.59619140625,818555.93547225,0.08381935402199074,0.004985372588263291,92.28515625,7,0.16944456100463867,0.4444010853767395,0.00059573876,1.7201778e-06,9.17712,96.87756,1.3047898,1.8998481,2.3159928,5.995266,0.03853151133823024,0.0492349418700394,0.47088125,0.068274036,0.15131234,0.024178527,0.19063625,0.048362583,0.13685729,0.025380103,0.3051524,0.09295198,0.18147594,0.03939919,0.13787577,0.034906946,0.14948629,0.06569,0.18349057,0.04904349,0.16662858,0.020630844,0.3803304,0.061540976,0.82209176,0.10197422,-237.48012,3111.487,0.07829679,76.39896,127.45373,573.6075,-0.00084431964,12.119966,-25.726662,988.56537,-0.283462,14.290358,80.6076,334.8023,-0.07549237,4.955537,0.37449738,120.39193,-0.037275508,2.6427999,15.535122,112.44862,-0.036699552,2.310687,-5.9601283,126.71935,-0.12632795,3.4714327,4.1869016,73.803276,-0.07676926,2.4259548,-8.879,52.117657,0.022819469,1.6615729,-7.950549,44.112812,0.008447206,1.185014,-10.5233965,90.87159,0.0827763,2.2025106,-3.3372915,31.644585,0.041865785,1.0918677,-1.8855593,57.572247,-0.04530322,1.9001887,0,blues_blues.00027.wav,4
0.08931632,0.0021568616,0.6792918,-0.37954283,1637.2341416045022,91320.40211648472,0.738728261283795,0.1156271321906237,1585.3292541653473,36061.79031156152,3304.9479166666665,188239.49543966187,0.0884738498263889,0.001560985858057752,161.4990234375,11,0.1831047683954239,0.5199724435806274,0.0007414604,4.4019334e-06,11.522281,145.89157,1.4488158,1.5182389,1.9594681,5.683488,-0.04558466812570566,0.022930569831005655,0.1919695,0.05148916,0.27167,0.093350016,0.26611334,0.1328669,0.21871929,0.07877025,0.30686194,0.11710557,0.44705856,0.1498336,0.32206857,0.1166772,0.07574047,0.011163759,0.15736026,0.03693363,0.32419255,0.08834363,0.26505458,0.08570916,0.18255049,0.056265965,-229.50812,2641.0823,0.7386474,74.58798,121.34368,358.5639,-0.14271225,12.2859335,-41.17154,464.04037,-0.37878957,14.468902,74.95576,352.79578,0.3557727,7.566665,-10.343101,230.6722,-0.054327555,4.8153415,14.707386,96.36143,-0.06857897,2.8396742,-4.0563455,77.68513,-0.18303318,2.9453,2.6006458,63.45015,-0.05637464,1.5311424,-8.893476,88.11963,0.041115597,2.1126158,-8.514693,83.445625,0.0069385194,2.3492095,-5.9933233,137.5028,-0.041714832,1.8715185,-2.7201579,91.975685,-0.044298228,1.4272498,-5.260525,88.69211,0.10272254,2.2300854,0,blues_blues.00027.wav,5
0.16474217,0.009161943,0.51684135,-0.8062122,1207.7651382202207,75076.86269650745,0.5310111342666011,-0.5148934649123427,1219.9406447702136,30838.244041217557,2147.388712565104,169800.60674146644,0.07142017505787036,0.0011851792268465248,107.666015625,4,0.3610619306564331,0.5810171961784363,0.00025243673,1.1990817e-07,6.1105156,47.731712,1.5414497,1.5392067,3.5180438,23.39148,-0.0015804873469397308,0.026937048272502935,0.16901845,0.05996602,0.17208427,0.0636338,0.2568067,0.09579326,0.2897194,0.10564638,0.36747077,0.13921556,0.3354522,0.09987794,0.14316326,0.03817223,0.12181118,0.055762075,0.22298792,0.10621234,0.26756257,0.07241721,0.3987664,0.16868219,0.2929583,0.07401895,-198.11882,4496.5225,-1.2598875,99.02633,151.46632,321.57114,0.041955136,11.031807,-41.432293,880.3032,0.42896575,20.681618,35.126053,152.4826,0.16809742,4.6374536,13.487575,110.66034,0.14395149,2.108929,12.429323,94.844,-0.09953781,3.2090378,1.1781757,146.34586,0.19925262,2.5151324,6.267796,95.9133,0.03862381,3.2300358,-12.0754385,74.705605,0.025657753,2.759088,-1.9322923,106.4462,-0.04877564,2.5920002,1.472177,64.08749,0.06768288,2.1406393,-2.8231874,76.20654,-0.02467147,1.6804411,-2.5015523,55.21887,0.032360155,1.6663878,0,blues_blues.00028.wav,0
0.06798783,0.0007692913,0.40405092,-0.46272182,914.7896281835759,41922.91695414725,0.4787105339720942,-0.35785898966399987,1426.6448490063933,44330.22722866518,1934.8978678385417,576840.195602013,0.03034577546296296,0.00016830945374707301,103.359375,6,0.12916575372219086,0.4079568684101105,0.0003203133,1.898334e-07,6.0018287,47.59699,1.3286834,1.7993287,2.3238432,6.2197323,-0.03748051745596167,0.013310402993953639,0.26485744,0.07510346,0.21080358,0.06157528,0.24273957,0.102379784,0.10295391,0.014895509,0.1728386,0.04246452,0.30434057,0.11659507,0.122159496,0.023643162,0.07112691,0.019268963,0.14807865,0.04890493,0.39547578,0.07229192,0.7249233,0.11993848,0.5210505,0.10710977,-295.4074,1661.9006,0.11341461,70.70895,144.60196,280.52698,0.13511693,10.659003,-1.3944753,525.67035,-0.18000306,15.306032,64.36741,233.2792,-0.09317004,9.475798,19.714518,82.685394,0.06892412,2.3746119,19.402487,65.77691,0.0012155153,1.5650108,4.454937,53.96402,-0.14526953,2.1921268,10.016072,56.005573,-0.08010939,2.532991,-10.235271,35.73605,0.026067428,1.329689,-2.8104627,51.867764,0.05273208,1.879452,-7.208874,56.377266,-0.0045167166,1.4138037,-2.8954508,31.388582,0.023611601,0.8852765,-6.6955914,32.242233,0.008210569,1.0515938,0,blues_blues.00028.wav,1
0.098159455,0.001968283,0.13690852,-0.56760144,1393.0426585182888,97712.81694208006,0.17198852296814662,-0.6470901265753208,1459.0889564353458,51011.18297950687,2879.766845703125,384443.3328136802,0.06527144820601852,0.0008317114189982578,198.76802884615384,15,0.18097291886806488,0.451972097158432,0.0006490229,1.0612778e-06,7.5022063,77.56336,1.6960835,3.3839555,2.2047148,4.4937825,-0.017909552455051835,0.01607929870025056,0.25150207,0.086412184,0.21818782,0.06469569,0.16044493,0.035357203,0.18400079,0.047684878,0.3034632,0.10357505,0.19422418,0.04845274,0.14363557,0.04337213,0.18138197,0.048738692,0.3670042,0.08258904,0.69314533,0.108777985,0.5174415,0.098746054,0.34001535,0.09172167,-219.46133,4033.134,-0.10983001,176.38055,141.71175,402.95465,-0.08504445,15.123265,-42.92143,737.70514,0.025160313,26.751448,72.96813,274.7854,0.039792914,8.06156,11.050169,204.66734,0.0056260293,9.14384,9.744401,219.3073,0.05253341,6.8023267,-9.138988,116.06093,0.029175246,4.59903,-2.8737872,107.08621,-0.029634988,3.575791,-15.362307,79.57469,-0.020936096,3.5895703,4.1030307,77.168274,0.03769408,3.8455951,-3.9802825,117.273636,0.036001205,3.9141004,4.1522627,77.824844,0.04041712,2.5796826,3.8743207,107.158005,0.00024542323,3.4411864,0,blues_blues.00028.wav,2
0.071642965,0.00165507,0.7593933,-0.28513122,927.2119393583793,49837.85263082014,0.07727990434564182,-0.8820223861984187,1486.424990091888,62079.22232118692,2021.1802164713542,759615.8889919104,0.02959074797453704,0.00011438104759682027,103.359375,8,0.17142528295516968,0.5678513050079346,0.00035951694,1.3635291e-07,1.8440266,3.4786582,1.3511121,2.4544833,2.2980998,5.4719973,-0.027754658692492433,0.014013604356149397,0.3038381,0.07580293,0.26192656,0.07790971,0.27577558,0.10955736,0.16709568,0.046206877,0.249629,0.077819474,0.33445644,0.12695709,0.14378554,0.030317774,0.08289171,0.018789126,0.14861166,0.042781804,0.3542469,0.072286524,0.62091875,0.13650675,0.50429374,0.1286704,-300.92596,2279.123,-0.11459552,101.16666,135.48021,332.24936,0.18994626,14.195439,6.5342474,419.7272,0.07196027,13.642167,66.557014,203.1695,-0.0997835,9.137681,21.29003,72.90872,0.1008184,2.4254115,19.693874,50.494003,0.048080787,1.821065,8.58386,34.352432,-0.09881788,1.4724799,6.63955,73.164345,-0.037366867,2.9227128,-5.2485437,31.11334,0.027978607,1.0401567,-3.3518765,37.716503,0.06405447,1.4866244,-7.543272,39.83229,0.08274164,1.5348166,-4.584778,38.13408,-0.062006626,1.4812762,-5.093357,46.821598,-0.024047056,1.8092191,0,blues_blues.00028.wav,3
0.11967625,0.002704989,-0.28139818,-0.7612064,1309.3004094355003,84871.81605104923,-0.1713309252484948,-0.5609255242225193,1375.5756235958888,33869.77859096069,2712.58544921875,384051.2987971306,0.058116771556712965,0.0006151032494828207,215.33203125,16,0.2183140069246292,0.4345850646495819,0.00047951302,4.5146768e-07,3.2947173,13.713188,1.7137126,3.4838977,2.467992,6.6718855,-0.02506548024035554,0.019296117509356923,0.28015313,0.09969711,0.22603418,0.084700696,0.22006594,0.08091033,0.1450343,0.038077038,0.20552155,0.06318849,0.25719473,0.085678615,0.15233082,0.04850201,0.11507937,0.035078626,0.18146831,0.049868125,0.44376442,0.09974933,0.68917733,0.120818615,0.41821676,0.08974803,-206.82654,3528.7803,0.79186773,177.46779,148.65175,379.0795,-0.08048081,10.498046,-44.394966,662.9747,-0.37903544,25.502468,64.40412,286.2153,0.10236157,6.53962,11.742348,244.98582,-0.009619236,9.811019,5.0859294,126.99623,-0.1979727,4.9107876,-5.1287503,139.59549,-0.08376146,5.2020593,-5.046877,73.982285,-0.03498239,2.3238337,-13.990269,78.61162,0.011145954,3.2255158,-0.79927117,77.01128,0.049730115,3.468257,-1.9087645,108.37254,-0.004980712,4.677231,2.40714,81.982605,0.017053666,3.256247,5.8395476,117.51946,0.038267944,3.5434103,0,blues_blues.00028.wav,4
0.0735499,0.0012791378,0.46678787,-0.26754308,951.4612562614258,63610.008240166324,0.750080996237676,0.1445492643003452,1449.9074261485662,63609.351088090625,2060.4085286458335,784222.7914763822,0.03205249927662037,0.00016739583779918477,103.359375,8,0.16641780734062195,0.4862690269947052,0.00039008583,6.278647e-07,9.5682,114.22106,1.4326915,2.7704067,2.0939999,4.146315,-0.02805730786441998,0.01334842670960387,0.29662976,0.07526583,0.27364203,0.065904565,0.32329622,0.1324783,0.16077797,0.042509254,0.18418244,0.056683127,0.27440783,0.12066565,0.13943507,0.04544447,0.094717264,0.029901078,0.17224668,0.06274066,0.33926022,0.069195,0.5801556,0.15736324,0.47930625,0.12917264,-291.42648,2360.753,-0.036523767,106.739075,138.54262,400.19147,-0.10530745,16.916245,1.2995203,462.9015,-0.0039044884,16.730673,62.931305,200.03053,0.29058385,8.961742,20.592777,79.16318,-0.14386603,2.6160715,15.920082,77.35187,0.09260979,3.4575708,7.9468565,30.316074,0.057098236,0.9356575,3.9005024,91.1084,-0.10852388,4.5069766,-5.2427974,35.94653,-0.033308793,1.35245,-3.69824,34.127735,-0.09435223,1.6204607,-6.8404903,42.204166,-0.085147806,1.8972658,-5.7848296,43.448532,0.0987875,1.9089755,-6.228891,40.360874,-0.002246063,1.7738764,0,blues_blues.00028.wav,5
0.14900342,0.0011901679,0.05598794,-0.09390426,1091.2991094487088,323486.1903635482,1.673788472610289,2.7304190696954995,1691.3043242714136,317922.7212914915,2244.288126627604,3807102.408929625,0.031622992621527776,0.00014743204286069044,143.5546875,11,0.16894763708114624,0.2315303385257721,0.000297737,2.4017584e-07,3.9462552,24.038084,1.3500688,1.8328477,1.7058861,3.3825903,0.12202387864552848,0.02445223669097263,0.24583581,0.10836025,0.16410255,0.059048533,0.16378994,0.021177158,0.384382,0.10134376,0.25953332,0.059740957,0.2887831,0.08564657,0.39910606,0.06603703,0.7361651,0.12578823,0.32673547,0.03415466,0.060830645,0.011083435,0.084424354,0.019421896,0.1182332,0.026498664,-231.05028,2633.8354,0.24980919,46.011253,133.26971,469.49857,-0.021964567,14.319747,12.871573,126.58719,-0.046355132,4.283826,29.31671,163.80348,0.039030887,4.420936,-2.3726416,189.28712,-0.07044069,5.650056,16.979696,120.807816,-0.0627169,3.397241,-24.023062,280.99936,0.07931593,8.700871,18.229654,162.48807,0.020653142,3.0595121,-22.719397,454.07364,-0.04904027,7.337612,-1.8304887,73.77161,0.007756039,2.4483914,-19.393373,46.837856,-0.025858784,1.4982287,-6.7868357,56.20281,0.01783171,1.7015413,-14.820835,86.14167,0.037222598,2.1386445,0,blues_blues.00030.wav,0
0.17753068,0.004614282,0.1837967,-0.7423065,1755.881683579618,1023441.4618192101,1.597089757814036,2.307154346096956,2187.48923899687,237581.8154840162,3825.2838134765625,5231472.911825403,0.05739565248842592,0.0019758603495988987,129.19921875,10,0.2783449590206146,0.3826296925544739,0.0015401989,9.063124e-06,3.8571904,18.535799,1.6191012,2.477737,2.1645575,5.8860807,-0.00399040597348597,0.030319072542451773,0.2931973,0.12897986,0.13598225,0.030076865,0.085716926,0.022541331,0.17123148,0.047505293,0.32684872,0.08009768,0.53124404,0.14746186,0.42918625,0.08145276,0.34418064,0.11634458,0.2548012,0.08484787,0.25456655,0.07636069,0.32121742,0.13383567,0.24473296,0.08130096,-185.33551,3322.9155,0.07371093,111.38185,108.79456,1301.2734,0.1757471,49.036797,19.969988,475.25705,-0.05246777,13.450417,26.262913,511.07928,-0.11883764,10.052883,-3.8836272,325.14954,-0.09792079,11.783122,27.23516,231.14482,-0.08720443,7.9322724,-25.30221,195.9549,0.0608236,7.5284386,20.86925,163.41026,-0.06948091,6.3645062,-28.34293,177.87488,-0.06352064,5.0325866,3.6137762,117.59404,0.035741784,3.5465896,-17.504248,114.677795,-0.057915837,3.3096263,-6.534368,59.203293,-0.08609498,2.148342,-22.974028,65.683754,0.06621171,3.1705108,0,blues_blues.00030.wav,1
0.1597379,0.0029199321,0.61019677,0.36780596,1615.2602773121089,721773.905865714,2.52874380020415,7.7044279662704795,2260.3879215501424,180006.4844392689,3887.690226236979,4323671.700109003,0.04161693431712963,0.002103455006994501,172.265625,12,0.28527510166168213,0.33828163146972656,0.0010130502,4.8034135e-06,4.5961604,22.571175,1.3768802,1.1663238,1.4472746,2.6716847,-0.0124408438411385,0.029764013964016765,0.07218198,0.012919583,0.13655482,0.03353889,0.29235223,0.1120561,0.34832814,0.10173201,0.39420086,0.057757434,0.6966346,0.124833316,0.49980906,0.08068367,0.2480528,0.09577671,0.17599376,0.055209108,0.1711216,0.047791816,0.13935749,0.059655063,0.060470138,0.011569742,-205.97502,1284.979,0.1651292,54.01306,108.96761,913.15265,-0.29186228,29.232065,30.460833,184.68724,0.09527387,7.624081,34.912212,142.60309,0.040179227,4.9924397,2.594956,146.38327,0.047764096,5.626026,18.85018,192.67796,-0.07157641,5.373455,-27.228481,191.50658,-0.10111468,7.150741,18.49675,122.91752,0.21125896,4.927307,-28.617252,137.31476,-0.107238665,4.660037,6.792371,109.5019,-0.004038047,4.0020046,-20.10181,74.49913,0.02509059,2.9290302,-8.6749525,50.284184,0.03894925,1.7547827,-17.463734,55.470352,-0.00029068082,1.7195798,0,blues_blues.00030.wav,2
0.16150181,0.0032301887,0.33851728,-0.035343647,1342.1713709459686,328605.7976944516,2.739554194485264,11.659638274746229,2046.1595838555072,187048.05086912928,2926.8707275390625,3606268.5710098594,0.03536196108217592,0.0005216120150762984,151.99908088235293,11,0.27189522981643677,0.35191401839256287,0.00069604284,3.3748302e-06,5.940337,38.143776,1.3112893,1.2790352,1.6284287,2.9987278,0.03788801013878372,0.030315369094534392,0.20698382,0.08005386,0.17283125,0.041066647,0.26824042,0.08970756,0.30952492,0.09903871,0.32975692,0.05545903,0.5491852,0.14063485,0.4307956,0.057829652,0.45521036,0.1690235,0.27346846,0.06600304,0.18435128,0.058122154,0.16423053,0.042667024,0.13097636,0.034090914,-209.51387,1205.0713,-0.24910031,46.682648,118.27319,714.76013,0.15088321,19.399202,23.049646,353.83978,0.07491614,7.465461,28.831568,313.62415,-0.10744153,7.5495505,1.3284007,178.39148,-0.12425098,5.375439,17.963478,121.99809,0.06417938,4.5107455,-20.878305,159.70413,0.04315525,3.9154394,19.041311,101.03494,-0.13638672,3.5857255,-24.96405,136.06306,0.044238284,3.0187547,4.6145806,92.62137,0.04137826,2.2580628,-17.851974,93.492424,0.03800726,2.5832927,-5.9510455,58.011547,0.118984796,2.2127035,-16.372993,55.14372,-0.0039213654,1.8266587,0,blues_blues.00030.wav,3
0.18608001,0.0045432076,0.39157248,-0.64564395,1512.5509430643622,364513.4175937668,1.3068410037956644,3.740586699507534,2217.9719821624867,224365.51122194764,3669.865926106771,4869380.487078388,0.03888391565393518,0.0003539413285271784,151.99908088235293,11,0.30583512783050537,0.3622276484966278,0.0006743984,1.5924123e-06,6.04164,45.810028,1.292117,0.88746643,1.710425,4.788768,0.025150443934259477,0.03206404783690915,0.24106929,0.098403536,0.12023366,0.03291728,0.13308845,0.052772958,0.21901456,0.08900434,0.27036968,0.059074182,0.46330485,0.15035878,0.30535704,0.058578923,0.3285729,0.140909,0.19468893,0.051469777,0.20014305,0.06643714,0.31967762,0.1547035,0.22212505,0.066912495,-195.80994,1823.7327,0.32054886,38.53764,112.91402,550.1819,0.1918904,16.208538,29.045834,266.77,-0.0002164333,5.413676,27.91742,220.04988,-0.036118895,4.522235,-5.669687,165.96643,-0.09878763,4.5430884,19.64611,115.45685,-0.14695142,3.3144155,-27.42977,149.51662,0.025378315,4.5430365,23.425081,126.321526,0.0081518255,3.345546,-28.787086,160.86807,-0.025090346,3.0981731,4.5764976,94.835594,-0.0092866225,3.545487,-17.032461,71.00117,-0.13780367,2.7637956,-8.282205,95.7556,0.051875476,3.1033032,-21.089962,63.28447,0.032727096,2.0395381,0,blues_blues.00030.wav,4
