rms_mean,rms_var,rms_skew,rms_kurtosis,centroid_mean,centroid_var,centroid_skew,centroid_kurtosis,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,tempo,num_beats,dynamic_range,rms_variability,flatness_mean,flatness_var,flatness_skew,flatness_kurtosis,onset_mean,onset_var,onset_skew,onset_kurtosis,tonnetz_mean,tonnetz_var,chroma_1_mean,chroma_1_var,chroma_2_mean,chroma_2_var,chroma_3_mean,chroma_3_var,chroma_4_mean,chroma_4_var,chroma_5_mean,chroma_5_var,chroma_6_mean,chroma_6_var,chroma_7_mean,chroma_7_var,chroma_8_mean,chroma_8_var,chroma_9_mean,chroma_9_var,chroma_10_mean,chroma_10_var,chroma_11_mean,chroma_11_var,chroma_12_mean,chroma_12_var,mfcc_1_mean,mfcc_1_var,mfcc_delta_1_mean,mfcc_delta_1_var,mfcc_2_mean,mfcc_2_var,mfcc_delta_2_mean,mfcc_delta_2_var,mfcc_3_mean,mfcc_3_var,mfcc_delta_3_mean,mfcc_delta_3_var,mfcc_4_mean,mfcc_4_var,mfcc_delta_4_mean,mfcc_delta_4_var,mfcc_5_mean,mfcc_5_var,mfcc_delta_5_mean,mfcc_delta_5_var,mfcc_6_mean,mfcc_6_var,mfcc_delta_6_mean,mfcc_delta_6_var,mfcc_7_mean,mfcc_7_var,mfcc_delta_7_mean,mfcc_delta_7_var,mfcc_8_mean,mfcc_8_var,mfcc_delta_8_mean,mfcc_delta_8_var,mfcc_9_mean,mfcc_9_var,mfcc_delta_9_mean,mfcc_delta_9_var,mfcc_10_mean,mfcc_10_var,mfcc_delta_10_mean,mfcc_delta_10_var,mfcc_11_mean,mfcc_11_var,mfcc_delta_11_mean,mfcc_delta_11_var,mfcc_12_mean,mfcc_12_var,mfcc_delta_12_mean,mfcc_delta_12_var,mfcc_13_mean,mfcc_13_var,mfcc_delta_13_mean,mfcc_delta_13_var,label,filename
0.13773519,0.003256958,1.1433532,1.4068556,1811.0685369274697,347286.52491791965,0.5289525499730656,0.30733251671236195,2052.1481505210154,119976.27489249755,3928.226246553309,1514722.486583099,0.07549652005127709,0.0017116917456944257,161.4990234375,73,0.33358001708984375,0.41434410214424133,0.003514431,3.4835546e-05,3.2465415,13.004929,1.2088832,3.1899686,4.6005907,28.230984,0.05251598425470415,0.0328856151636867,0.30073994,0.060119808,0.2696729,0.04646785,0.3999541,0.090956084,0.40782803,0.06513805,0.51926386,0.12355143,0.42081124,0.08524293,0.43649122,0.08588626,0.42208984,0.104163155,0.37815735,0.08218268,0.39086443,0.11255119,0.34554154,0.068371445,0.41893113,0.10971667,-145.32927,4632.1094,0.0217406,126.26738,102.73249,529.98267,0.013086942,13.787665,-12.415872,355.1093,-0.022356361,7.9349604,56.868652,278.91956,0.014541813,3.8826764,2.35866,261.35898,-0.009990634,5.272188,26.485403,191.0208,0.013840386,2.5760725,-4.1913624,191.05357,0.016491853,3.559471,17.22469,107.974495,-0.018082729,2.2786126,-7.920404,80.16545,-0.0055030743,1.8234378,15.128447,82.601074,-0.002138459,1.77697,-6.8532705,48.396942,-0.0032125162,1.1665937,7.402474,104.18929,-0.005876322,1.9322772,-10.399496,49.719925,0.00022228732,1.3832502,0,blues_blues.00056.wav
0.17593554,0.0035643503,-0.043751348,-0.36041903,1887.3664847965158,254132.6059932906,0.9207660921237291,1.7041212006925859,1913.580183524309,124091.53384443943,3830.15183959583,1254159.7560308834,0.08991706777283281,0.0015390470799220679,92.28515625,45,0.32807764410972595,0.3393412232398987,0.004087327,2.7012431e-05,3.8271818,27.614792,1.503467,3.3562102,2.9722667,12.634473,-0.0015775498971687197,0.01589618304566615,0.40836468,0.07164086,0.36025596,0.060369626,0.40117416,0.079781815,0.4318567,0.07653623,0.48707283,0.10334289,0.46232292,0.06955709,0.5123977,0.11026691,0.3796334,0.06376079,0.35190094,0.07644381,0.37396362,0.077878624,0.409121,0.07832782,0.513805,0.11676689,-92.80552,3131.4539,0.066281855,145.12393,115.39176,526.1684,0.02111773,14.816831,-35.132614,410.4715,0.0007765492,14.10064,57.92821,331.2821,0.021435238,5.7936096,1.7910464,301.6444,0.0191413,7.6376176,26.673725,153.04733,0.026878744,4.8230834,-14.606546,148.7375,-0.000994683,4.4362135,22.176098,110.6368,0.007122823,2.739015,-8.256612,71.81081,0.002331622,2.122259,11.041994,103.59493,0.01139419,2.4306765,-5.6821365,79.86774,0.010233906,2.4241967,7.3124228,70.37622,0.013761957,2.0507963,-10.265011,56.71095,-0.004051437,1.7263775,0,blues_blues.00057.wav
0.14170897,0.0006173195,-0.1816496,-0.50683856,2504.3515904688384,163456.97585171074,-0.2956547017533267,0.2214402675194127,2180.4325356914806,33944.07736345068,5080.585945058533,394683.8731756889,0.1675825089493034,0.0025606036510724757,129.19921875,66,0.13259226083755493,0.17533057928085327,0.005149534,1.6484026e-05,2.302034,6.3924313,1.3379852,1.2127842,2.0482578,5.2959375,0.015959939708893877,0.005396320070400063,0.36806622,0.06123192,0.31578726,0.034703646,0.5473834,0.080963194,0.35605448,0.04358969,0.5216679,0.08707196,0.4540547,0.06141917,0.44197518,0.06780384,0.48530206,0.09866568,0.3670656,0.04222324,0.5606173,0.09001441,0.4919407,0.08146867,0.5073101,0.08372798,-82.52475,1043.3181,-0.01949706,36.825306,94.157555,208.15245,-0.00223019,6.2020655,-27.131681,166.40588,-4.237798e-05,5.90462,75.66597,55.460514,0.01960806,1.6724664,-27.539503,67.866295,0.0032463672,1.7177253,35.582817,42.685204,0.004445136,1.0509651,-20.306263,49.546665,-0.017209627,1.0943422,25.12997,54.882637,-0.0008877298,1.7125512,-15.382418,48.069515,-0.0039552567,1.5301268,11.349165,56.594566,0.012007474,1.668238,-13.415704,55.00702,-0.0015868314,1.4696716,8.145984,50.58671,0.0041662967,1.2941538,-8.515896,64.70323,0.006258895,1.5829843,0,blues_blues.00061.wav
0.100300334,0.00086312386,-0.20382237,-1.0053637,2816.4437456953597,347114.25596396264,0.7425608297486564,0.07946147229101941,2372.1848231064987,44823.61668365896,5613.216057650445,614231.9496799635,0.14628105045472137,0.0025589377466990527,107.666015625,51,0.12799879908561707,0.29290997982025146,0.010037066,5.4635268e-05,1.9442025,5.5035057,1.3104751,1.1320179,2.1076453,5.482112,0.09229953971517038,0.022092808300344532,0.5681556,0.16294457,0.25079054,0.039558686,0.21374004,0.055087086,0.24622834,0.072873555,0.27265915,0.07796164,0.24791408,0.07608028,0.25464594,0.05580217,0.4236856,0.12841529,0.21300691,0.046251398,0.23086685,0.07679373,0.2695328,0.09200963,0.32211426,0.05332792,-118.30316,1182.1277,0.004427715,35.1748,74.76536,606.0949,0.03154809,15.07703,-19.76426,341.96182,-0.009687195,7.675352,46.825565,126.32814,-0.0005785895,3.48613,-32.46525,128.74158,0.0025579804,3.0881984,23.726532,84.08657,-0.013770893,2.6306145,-26.255156,157.87811,0.018577486,2.8587136,17.593899,55.918766,2.357539e-05,1.9359361,-13.718507,74.70521,-0.013838238,1.8479888,11.840895,68.89536,-0.012289969,1.8587605,-17.798914,62.144726,-0.006401477,1.5367179,7.449389,67.12521,-0.028208693,1.424881,-22.804201,46.342155,-0.016313028,1.1901302,0,blues_blues.00065.wav
0.12905574,0.0005562343,-0.31671807,-0.66532946,2258.7602884762987,218855.3782096103,1.1707940534305346,1.5277022249055374,2176.50002662053,55721.036780343195,4756.246239629692,689244.7863119438,0.1127502630369582,0.0017083202568874021,161.4990234375,79,0.12496207654476166,0.18274755775928497,0.0057704397,1.6872897e-05,2.5174956,11.8550205,1.3782442,0.97825724,1.6218289,2.999454,0.0636341889067313,0.0130342153593626,0.28504017,0.08014542,0.23297769,0.046284392,0.33743337,0.097585805,0.27516076,0.043860286,0.41859362,0.12631856,0.33760396,0.07706027,0.3115857,0.05127956,0.6004567,0.13074434,0.38903815,0.07074963,0.31426817,0.07356208,0.28099442,0.06759468,0.2812942,0.07276965,-95.48124,934.5922,-0.027349083,40.169563,101.41153,365.9278,0.008997879,12.792416,-20.71378,346.18988,0.049654745,12.070066,48.692184,175.14923,-0.012243091,7.1540875,-30.304693,140.4181,-0.0078090313,5.652238,20.849504,85.678474,0.007901092,3.2403977,-18.35421,241.57188,-0.015544317,6.6203046,14.184811,62.375805,0.004702905,2.2164893,-12.841461,79.95672,-0.010740051,2.1235669,13.484928,56.38014,0.0007219433,1.8266385,-14.120686,105.7057,-0.015518983,3.5685549,7.777479,73.47967,0.0070893313,2.0918763,-19.27091,59.640892,-0.004829696,1.9153067,0,blues_blues.00067.wav
0.25801158,0.0027176754,-0.12934765,-0.13669181,2333.9108416559584,89701.92529236578,0.20748726684392785,-0.1840211095349411,2227.5517823530504,30509.539503281372,4943.8617718109035,477710.7551099275,0.12384694574787151,0.0005545306501861688,123.046875,60,0.3068733811378479,0.2020503431558609,0.010029752,2.8912777e-05,1.0418466,1.1338472,1.4809616,1.4854491,1.0543714,0.47775292,-0.01996646929974634,0.006435200571365199,0.33176112,0.06455987,0.525938,0.10326985,0.47076407,0.06327594,0.54290724,0.10781354,0.33975226,0.05733263,0.32775104,0.0639996,0.30395293,0.062338714,0.41939676,0.07992125,0.4069385,0.07710365,0.34878534,0.04294667,0.558773,0.11071128,0.3877151,0.06903965,-2.5828278,734.9883,0.011877691,17.436539,101.31607,163.92422,-0.009106058,5.0047274,-33.98557,142.53328,0.009628184,5.566769,41.591007,99.92434,0.0026117885,3.717782,-13.883965,105.17676,-0.025777629,3.7152786,31.990322,48.215195,0.00033396648,1.4422808,-21.931751,66.76762,-0.007552215,1.8174348,24.518085,43.071865,0.0041479007,1.1474041,-15.938409,40.9082,0.008776165,1.2979017,15.862649,33.25281,0.0067678834,0.9917827,-14.433449,43.863865,-0.01877166,1.0784622,12.568059,41.17822,-0.010573233,1.2543815,-13.429766,39.570858,-0.010811434,1.2786041,0,blues_blues.00078.wav
0.15016884,0.0035838287,0.64517343,0.5801439,1312.5935199173123,407190.40677713003,0.989361564938609,1.2423370165961813,1674.730852510633,185779.56939546025,2639.7423711723586,2071676.641397691,0.05940213513448142,0.0016692772978002001,143.5546875,71,0.3629584014415741,0.3986518681049347,0.0008527906,2.296509e-06,4.9911356,33.81378,1.4310964,1.6339024,2.1583688,6.9671583,0.05523406487100386,0.03289003396210918,0.365249,0.11476777,0.3312248,0.06419626,0.4713072,0.13101192,0.27454403,0.054012135,0.21493806,0.05868268,0.19407451,0.05488659,0.22105157,0.049316496,0.3859986,0.12628195,0.3125673,0.076569185,0.34316766,0.11503111,0.3162214,0.093776725,0.34917217,0.0909706,-180.28577,4549.7383,-0.08530844,81.89751,131.63045,1284.4923,0.056777664,18.758505,0.37138918,582.6794,0.020706395,13.479896,43.32829,261.80548,0.0020678965,6.780068,13.971685,191.29787,0.023225343,4.8377004,25.762753,300.15588,-0.006862633,5.707645,-5.451754,202.76617,0.008581967,4.485551,12.176035,109.42775,-0.019320926,3.010412,-13.648947,143.60373,0.010302926,3.4852889,-0.9876414,97.725464,-0.022324046,2.5013423,-7.715001,117.29398,-0.012039631,3.0191128,2.8012435,107.89251,-0.007768557,2.1814883,0.69838667,85.86181,-0.015027321,2.4671264,0,blues_blues.00085.wav
0.14208117,0.0034610073,0.6511452,0.29353476,1007.2127043657405,136453.76850952458,1.1915310730337934,3.413913934576442,1531.0506728546768,151279.88149396397,2075.420783547794,1010537.1054704669,0.032061030621130034,0.00017345164101409627,172.265625,84,0.35225751996040344,0.41406136751174927,0.0007300386,1.3202333e-06,4.1225023,25.11502,1.5171862,2.4690683,2.009875,4.7489715,-0.0027069133271457445,0.011042852571776573,0.38666967,0.09561807,0.4126788,0.08841196,0.51120555,0.117977425,0.33545434,0.07788389,0.24127792,0.059013277,0.26862517,0.07363471,0.33346283,0.0745386,0.3962651,0.10065127,0.3921633,0.08311975,0.40260002,0.09184149,0.44402325,0.11190209,0.40579537,0.07749557,-194.43199,3243.6077,0.0047703437,76.876854,152.0496,572.4383,0.019449051,20.326424,-1.4114145,204.62016,-0.009775529,5.656572,39.376312,128.02988,0.021272814,3.2009199,16.41903,180.34326,0.0027048145,5.042231,18.395397,96.592384,-0.009273697,2.8073168,-1.5364631,120.29992,-0.0061811707,2.9206169,15.004661,52.47312,0.009032584,1.44828,-11.74067,79.79311,-0.00052190636,2.1524253,2.5566247,90.130806,-0.0125054335,2.0749114,-5.1749825,74.28058,-0.009430371,1.6476873,4.033448,68.69988,0.0051748683,1.7866396,-0.9793199,63.517048,0.018018574,1.7840533,0,blues_blues.00088.wav
0.09937999,0.0012858047,0.8409062,1.2715502,992.3159773033949,418506.0075584412,1.9724238570587111,4.090278511221072,1397.0642089310095,263602.2788785454,1942.6465864151994,2287342.698183525,0.03606440777380031,0.0006524988082888796,63.02400914634146,28,0.23075973987579346,0.3608182966709137,0.0024274145,7.266865e-05,5.238938,30.86119,1.5454499,6.1169677,3.3832884,14.516634,0.017590647087930362,0.023175637131898262,0.5336239,0.10099234,0.44343325,0.094766565,0.46983653,0.09689356,0.42401737,0.0646921,0.42798665,0.10546601,0.31839716,0.065331355,0.2931593,0.059133265,0.3056678,0.083334945,0.37448433,0.085825235,0.36931178,0.06648304,0.4762837,0.076879516,0.62049055,0.10378796,-236.32314,7765.779,0.02103251,283.17212,161.63838,1112.3412,-0.008682697,47.6939,-1.1150587,610.04083,-0.02963594,15.430718,27.250067,117.01112,0.0017302439,3.604867,9.615801,332.96042,0.008055148,11.334856,20.593575,90.87444,-0.013183107,3.2089584,0.28251818,80.478096,3.646734e-05,2.4096932,13.744883,104.34662,0.016950907,3.4780931,-0.4908642,89.45406,0.00063124124,2.9764674,10.172265,82.822266,-0.0052139536,2.6352532,-4.4542522,85.52922,0.003279148,2.7282171,5.4978323,57.256687,-0.008725525,1.9898943,-3.70651,57.41151,-0.0069014067,2.3351083,0,blues_blues.00091.wav
0.051347915,0.0008556203,0.8670001,0.7297263,1132.1584762554264,319818.10924506333,3.4788775296520056,17.593176848675252,1582.4303985286176,151629.67565821938,2063.045858377274,1741564.5953611878,0.04830885376354489,0.001267883577521304,123.046875,57,0.16067127883434296,0.5696626305580139,0.00092846376,1.1189361e-05,8.206016,78.60368,1.1078804,1.487826,3.6671805,19.188704,0.043350364351175216,0.07060319760125038,0.18445429,0.046081908,0.21373251,0.089976944,0.17138213,0.04218179,0.35897186,0.08847033,0.5353881,0.13203043,0.2992426,0.057571188,0.26514933,0.11640226,0.21191232,0.059420783,0.30854923,0.14634138,0.14097917,0.04699325,0.16646385,0.0402506,0.2790405,0.10803238,-314.42404,5276.952,0.028427301,48.84326,139.68317,678.3975,-0.014206397,21.419308,12.104833,528.02466,0.032651864,6.769982,29.87689,489.69794,0.023274342,4.6080294,-7.3322725,265.43338,0.013442586,4.2443547,14.731574,215.06953,0.007825373,2.8594444,-2.5097988,174.95444,-0.015790686,2.462964,6.5666313,114.888145,0.0141074,1.9521639,-6.242341,133.38448,0.026984295,2.5219517,2.7063904,85.77836,-0.00939562,2.3937032,-11.60643,139.6024,0.000958191,3.0995073,1.9744731,147.07751,0.007484045,2.267984,-11.361634,85.25687,0.005763702,1.8943164,0,blues_blues.00096.wav
0.029433254,0.0003566577,1.3919135,2.4751453,1526.49946989404,91378.66628802563,0.13247110705347012,0.2521724167289978,1499.6596356557395,60231.587540854394,2914.7823747097523,499627.2170713209,0.10896117030282508,0.0011585734876084816,107.666015625,48,0.11597053706645966,0.6416341662406921,0.00045456117,5.008069e-07,7.3984227,106.575516,0.8858341,0.25061092,2.7834961,11.8857975,0.07368479460211451,0.06246663357015875,0.3345867,0.14030205,0.1402835,0.0145580955,0.3473379,0.14983971,0.25492817,0.08700541,0.25963187,0.089712985,0.26702583,0.121020444,0.19985102,0.058083713,0.32225433,0.11104567,0.11533648,0.0095024835,0.19983454,0.067025945,0.16810033,0.039721757,0.20119299,0.049209956,-326.7414,3192.4866,-0.039889675,10.462493,127.1659,308.76825,-0.007281552,3.4339483,-30.366486,462.35806,-0.017578717,2.6891108,37.26107,128.32985,-0.0014524084,1.8998288,-5.124338,131.06856,-0.005885554,1.1120925,20.690567,117.11692,-0.0016070047,1.1134254,-1.6718137,72.512794,0.0025659094,1.4102689,-4.7186,100.449295,-0.011211716,1.2601671,-3.978886,92.55187,0.011515686,1.3107959,5.1708636,73.38573,-0.013360712,1.1029818,-0.5827149,125.32734,-0.0051120184,1.3093004,2.7725334,173.10234,-0.0010465292,1.2888528,7.291536,151.42763,-0.012167327,1.2960393,0,classical_classical.00003.wav
0.04324136,0.00058491185,0.027740503,-0.466115,1431.5883135701085,73982.14566140484,0.6366093991070646,0.4123569169392747,1558.8050450188696,39298.93850869959,2836.1411835756094,301026.3291117136,0.07523877406636997,0.0006192196935935449,143.5546875,67,0.11976666748523712,0.5593013763427734,0.0011801543,1.6311809e-06,5.7719784,64.17444,1.060645,0.60515296,2.9844985,15.057869,0.038587863722693724,0.03140379846451047,0.31465688,0.12590086,0.15765567,0.02565674,0.25337696,0.06752309,0.38949198,0.12390517,0.18551886,0.02572876,0.27615395,0.1047678,0.16499971,0.017692078,0.36023164,0.10994204,0.43089342,0.12036308,0.25549787,0.06190666,0.25921568,0.0844725,0.17673396,0.032167554,-264.22733,7371.0293,-0.1160401,39.32371,138.06215,321.1022,0.023681758,5.2127347,-30.018595,147.3609,0.009496641,2.7090106,37.739803,179.01526,0.01021939,1.531715,-7.116518,95.403915,0.013409393,1.6077216,6.7235026,108.027985,-0.0044494323,0.88575965,-11.770784,73.78858,0.0133865625,1.1895362,4.6666803,81.43114,0.0028351261,0.9428505,-9.8060055,62.976635,0.0056172246,1.3870109,5.82187,92.9355,-0.010041896,1.2458476,-9.532166,55.295147,0.007280225,1.1207883,2.64812,85.686264,0.003114842,1.1057805,-4.755741,71.90308,0.013260824,1.2286748,0,classical_classical.00005.wav
0.040854987,0.0007724535,0.7997909,0.015941381,1358.9270724087255,130227.53817553403,0.4135533770403865,1.303951864997578,1516.2061313287775,48179.61222114799,2667.725535295327,512312.1116493239,0.07314506034732972,0.0011504308871962655,215.33203125,98,0.13210909068584442,0.6802853345870972,0.000801258,8.640436e-07,3.9272025,29.181934,1.0040891,0.5825725,2.759485,10.414886,-0.014554145077370084,0.047071141841828104,0.18838318,0.08362438,0.13881817,0.032193653,0.32378897,0.0976483,0.40802503,0.13474421,0.20639217,0.027955752,0.3891182,0.12764676,0.18701366,0.02776042,0.261276,0.08024031,0.3136197,0.107178345,0.24684112,0.036590155,0.4730017,0.14705367,0.19025533,0.029990846,-286.80978,7842.5967,0.050145186,42.944386,135.85197,531.31683,0.001703906,5.084089,-24.37791,524.06793,-0.011051466,2.8839846,36.611656,143.07082,-0.0022189566,1.5091382,-6.199723,155.02666,-0.004827647,1.7941271,6.929606,71.36959,0.012310623,1.3433145,-8.124654,105.47509,-0.0034764735,1.0786114,3.806683,155.42415,4.6265013e-05,1.2006645,-4.3815894,87.01998,-0.006159955,1.0346085,6.4063277,104.587036,0.0019289082,1.1677549,-4.105302,82.19415,0.003034016,1.1220833,1.5285797,92.95566,0.0054146238,1.1303589,-4.3409495,68.92445,-0.0018891358,1.036348,0,classical_classical.00007.wav
0.0237922,0.00020003895,0.74885136,0.37812757,1216.241321219951,120979.10101781505,1.2896845965759525,3.5284158941972974,1582.7944301621171,72674.3974963071,2558.9261931900637,691988.3125768321,0.05627554784249226,0.0007683104669778443,234.90767045454547,113,0.0743926540017128,0.5944600105285645,0.00054161495,4.6470186e-07,4.2789974,27.041756,0.8019802,0.11591115,4.5311637,44.805824,0.0626888697009111,0.07332728726938366,0.33059698,0.12318172,0.22440125,0.028777525,0.42955944,0.13754791,0.4119529,0.118413426,0.17952955,0.0293457,0.18046948,0.057716005,0.23463945,0.060792416,0.32194218,0.09964167,0.21242782,0.057952467,0.2556393,0.07148066,0.27928963,0.09261183,0.18631798,0.02773172,-356.049,5136.8506,0.067904435,7.271465,139.71068,594.339,0.009768948,2.8792255,-6.188596,222.94267,0.0062759873,1.2468288,43.0998,75.71655,0.012703108,0.8906171,-8.814311,120.857,0.0058559296,0.8264722,10.961181,64.848885,0.020484138,0.80785394,-8.322533,70.22909,-0.0037594808,0.7672521,4.3814216,55.275204,0.006033427,0.6486469,-8.205191,83.817566,-0.0076389713,0.74252367,8.650215,58.648365,0.00690723,0.7594567,-8.101134,59.201996,0.01039845,0.6345654,3.3736436,62.88362,0.01546209,0.74991405,-1.4172224,80.734856,-0.010281735,0.91717815,0,classical_classical.00009.wav
0.03170971,0.00068383594,1.1587834,0.7736945,1388.388410804883,217558.6590291525,0.7956379885250984,0.22188465455487805,1456.678927889982,88957.25081303774,2596.5176325464395,752589.9794663055,0.08089331281443499,0.0010066290533732652,129.19921875,60,0.12372540682554245,0.8246766924858093,0.000637179,4.927945e-07,3.5436897,21.879202,1.0470161,0.7369069,3.4510438,17.725735,0.08778784844586787,0.04969232242750393,0.31215414,0.14616072,0.20102675,0.028952805,0.40807572,0.15301724,0.14480498,0.017887816,0.19463146,0.08045947,0.18205287,0.07630732,0.18422313,0.024404135,0.4324083,0.16500264,0.17922509,0.024614343,0.22783403,0.09352118,0.11601378,0.025561111,0.20301807,0.0556876,-342.91504,9870.937,-0.10233791,71.48325,139.78215,1647.3251,0.03505131,11.147157,-20.660044,413.80466,-0.020303244,4.2321577,32.10137,128.26225,-0.042310424,2.6157053,-3.518602,153.3356,0.015101716,2.818142,2.7831275,112.4647,-0.007271691,1.4674838,-10.53171,86.51757,0.0026213045,1.8838007,0.22871564,105.86549,-0.013751213,1.4205179,-5.6974673,150.44717,-0.0020251402,1.7789552,7.6057076,170.76877,-0.0019050398,1.2157729,-3.6016185,178.00038,0.001565824,1.4476097,2.4787576,119.36779,-0.007350399,1.5130544,-3.4490669,107.77951,0.0047589405,1.1938328,0,classical_classical.00013.wav
0.008012328,1.7761055e-05,1.024967,1.2608109,1054.2048965908382,88091.20737581987,0.9187354176487991,0.5966750841068307,1455.110161227075,49125.49680655597,1947.5048903710333,552202.7876237228,0.047673181114551086,0.0004200908729099023,99.38401442307692,34,0.02253042161464691,0.5259876847267151,0.0005231959,2.0313944e-07,2.2700672,7.5856705,0.9899933,0.4083151,2.1574523,5.2004337,0.035126806325966264,0.05924826032986813,0.21909304,0.09319103,0.23896098,0.02368809,0.6499163,0.17352764,0.26194116,0.030113043,0.08811395,0.040256,0.05063563,0.008028354,0.14227533,0.051460277,0.27121592,0.11602751,0.1392629,0.019558657,0.25692493,0.10793775,0.12621753,0.017646825,0.1869863,0.0789787,-482.6936,4790.089,0.21569166,38.842613,154.94675,250.37306,0.02236585,2.8693337,-5.0951214,243.44382,-0.036673617,3.5431962,29.798094,48.020412,0.014350014,1.1213417,-1.9275315,156.1031,-0.01991811,1.5989813,8.276704,39.342518,-0.006787166,0.77398914,-4.816642,77.00124,-0.02616026,0.9861964,9.695736,60.598537,-0.017411636,1.0378953,-3.3786137,116.572685,-0.03037876,1.0490296,4.562552,79.269325,-0.0012716048,0.9048497,-10.138934,130.05638,-0.013028735,0.9951251,-0.6504688,73.254196,-0.0008545616,0.89941555,-2.4739513,72.7651,-0.002001975,0.9288698,0,classical_classical.00016.wav
0.017130477,4.5073608e-05,0.5927852,0.3551514,983.5788214332212,47052.32848598225,0.1018361635708141,-0.4876488485736017,1403.8329849282143,24477.83489956135,1853.1721274550116,291856.4600793803,0.04422460030476006,0.0003454829712267546,95.703125,46,0.037379346787929535,0.3919147849082947,0.00029887623,3.600192e-08,2.0424113,8.202172,0.8720282,0.092478216,2.5628765,15.9016285,0.0073763759708226125,0.07781542653288734,0.1298174,0.05111366,0.09391758,0.018715613,0.299412,0.045213435,0.625803,0.15805286,0.28129715,0.02629166,0.24132042,0.09619808,0.15749705,0.037072178,0.21356244,0.05441578,0.30658263,0.11184791,0.25464192,0.07035182,0.39824772,0.116164714,0.20204502,0.057293896,-406.9405,3313.5125,0.07669883,10.5196495,163.12128,219.80573,-0.009571535,2.468683,-2.3830736,413.92087,-0.0057015745,1.9590224,32.416294,85.63219,-0.002193926,0.8844958,7.9417677,95.98539,-0.01879029,0.6953735,9.643221,59.956947,0.002257361,0.5536998,-5.4485674,75.5112,-0.00012070623,0.67134285,9.491742,36.885426,0.014623849,0.55277514,-3.0622783,37.185207,0.0051385174,0.5548215,10.19724,50.78367,0.0046804585,0.52900577,-10.358045,92.559586,-0.002703308,0.5639489,-5.4023542,86.41875,0.009378098,0.73846316,-8.050903,87.02121,0.01726916,0.5681928,0,classical_classical.00023.wav
0.041578982,0.0012195634,0.78044707,-0.13474822,1558.9858019627875,183679.48973365253,0.21078925836467477,-0.7247216772693195,1578.7189593022672,69183.01415949431,2921.965664606714,658950.7755277512,0.09220201238390092,0.0011399398534105455,135.99917763157896,68,0.15126994252204895,0.8399015069007874,0.0011372231,1.0677555e-06,2.7629879,11.39048,1.0553497,0.39447755,2.7198746,16.159084,0.058131666716775485,0.034120735047681004,0.36034575,0.13305883,0.22168933,0.02965529,0.47690707,0.17485854,0.17454596,0.015772149,0.24911487,0.08245638,0.21880437,0.08955415,0.17292637,0.029407313,0.27085778,0.09913908,0.1449103,0.013143438,0.28210512,0.10646734,0.123068914,0.015303957,0.2676186,0.095764115,-297.17767,12927.413,-0.008792251,26.950686,130.17676,1559.9911,-0.027098594,6.264323,-30.512627,332.15466,-0.013447431,2.0701873,27.434053,83.49694,-0.0013173291,1.0217204,-6.999929,185.5763,-0.013967953,1.3797833,1.939301,127.37868,-0.012771868,1.1018778,-11.0856695,107.921524,-0.018758506,1.1141796,4.716369,70.31485,-0.0038740416,1.1113278,-8.736414,146.01572,0.00562177,1.2720928,5.370046,106.9441,-0.021625584,1.0190058,-5.357057,242.16225,-0.016109737,1.3357002,4.432484,162.01042,-0.010777493,1.2813576,1.7534858,184.18549,0.007190761,1.5976045,0,classical_classical.00029.wav
0.016007993,0.00018967291,1.9102567,4.281494,1281.6385323449103,302096.87746483117,1.498640185295436,1.838777422858863,1502.99007389509,133644.88092534253,2443.5935572574012,1545221.2965571657,0.05937303478134675,0.0011493873852825767,86.1328125,29,0.08736710250377655,0.8603312373161316,0.0008763939,2.675989e-06,10.797743,212.57024,1.0039579,0.1626052,1.9726772,10.87105,-0.0012525124516207893,0.04217096523891126,0.16107582,0.040352512,0.30458817,0.12865347,0.30499044,0.082219645,0.4088671,0.15043446,0.27012265,0.08128182,0.11645544,0.023127804,0.16152932,0.047823265,0.26505277,0.117088616,0.20602582,0.06159406,0.29200158,0.14031006,0.20108958,0.06131154,0.1784745,0.061349213,-419.1335,3952.5627,-0.059668202,10.532996,127.255745,1449.9017,0.03378989,3.7497635,-3.6087575,311.0746,0.006868851,1.5207336,23.077682,160.68916,-0.00018782956,0.84662735,-4.2230563,250.34839,0.031592526,0.7450658,3.9636922,122.69872,-0.0026560687,0.65132004,-8.174722,161.17245,0.0064853146,0.70138663,-7.6498523,45.465668,0.005060181,0.6895168,-7.052937,69.62194,0.014902543,0.5977836,-2.936296,42.81384,-0.009863667,0.5757177,-7.3882246,58.83687,0.0170309,0.5927549,-5.452123,48.869053,-0.00059237273,0.5901117,-9.093265,51.3936,0.010428596,0.6303323,0,classical_classical.00036.wav
